testClassName,testMethodName,potentialTargetQualifiedName,AAA
NamingPolicyTest,testGsonWithLowerCaseDotPolicyDeserialiation,com.google.gson.GsonBuilder.setFieldNamingPolicy(FieldNamingPolicy),0
NamingPolicyTest,testGsonWithLowerCaseDotPolicyDeserialiation,com.google.gson.GsonBuilder.create(),0
NamingPolicyTest,testGsonWithLowerCaseDotPolicyDeserialiation,"com.google.gson.Gson.fromJson(String, Class<StringWrapper>)",1
NamingPolicyTest,testGsonWithLowerCaseDotPolicyDeserialiation,ASSERT com.google.common.truth.Truth.assertThat(String),2
NamingPolicyTest,testGsonWithLowerCaseDotPolicyDeserialiation,ASSERT com.google.common.truth.Subject.isEqualTo(Object),2
