testClassName,testMethodName,potentialTargetQualifiedName,AAA
JsonReaderTest,testStrictQuotedNonFiniteDoubles,TEST com.google.gson.stream.JsonReaderTest.reader(String),0
JsonReaderTest,testStrictQuotedNonFiniteDoubles,NEW com.google.gson.stream.JsonReader(Reader),0
JsonReaderTest,testStrictQuotedNonFiniteDoubles,com.google.gson.stream.JsonReader.beginArray(),1
JsonReaderTest,testStrictQuotedNonFiniteDoubles,com.google.gson.stream.JsonReader.nextDouble(),2
JsonReaderTest,testStrictQuotedNonFiniteDoubles,ASSERT org.junit.Assert.fail(),2
JsonReaderTest,testStrictQuotedNonFiniteDoubles,ASSERT com.google.common.truth.Truth.assertThat(Throwable),2
JsonReaderTest,testStrictQuotedNonFiniteDoubles,ASSERT com.google.common.truth.ThrowableSubject.hasMessageThat(),2
JsonReaderTest,testStrictQuotedNonFiniteDoubles,ASSERT com.google.common.truth.Subject.isEqualTo(Object),2
