projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLineBegin,testSmellLineEnd
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicTest,91,91
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicTest,92,92
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicTest,93,93
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,119,119
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,120,120
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,122,122
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,129,129
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,130,130
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,131,131
archaius,CompositeConfigTest,/root/.jnose_projects/archaius/archaius2-core/src/test/java/com/netflix/archaius/config/CompositeConfigTest.java,/root/.jnose_projects/archaius/archaius2-api/src/main/java/com/netflix/archaius/api/config/CompositeConfig.java,JUnit5,300,10,Assertion Roulette,basicReversedTest,135,135
