testClassName,testMethodName,potentialTargetQualifiedName,AAA
FedauthTest,testAADPasswordApplicationName,THIRD java.lang.Enum<com.microsoft.sqlserver.jdbc.fedauth.FedauthCommon.SqlAuthentication>.toString(),0
FedauthTest,testAADPasswordApplicationName,NEW com.microsoft.sqlserver.jdbc.SQLServerDataSource(),0
FedauthTest,testAADPasswordApplicationName,SET com.microsoft.sqlserver.jdbc.SQLServerDataSource.setURL(String),0
FedauthTest,testAADPasswordApplicationName,GET com.microsoft.sqlserver.jdbc.SQLServerDataSource.getConnection(),1
FedauthTest,testAADPasswordApplicationName,THIRD GET java.lang.Throwable.getMessage(),2
FedauthTest,testAADPasswordApplicationName,ASSERT org.junit.Assert.fail(String),2
