testClassName,testMethodName,potentialTargetQualifiedName,AAA
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,THIRD java.sql.DriverManager.getConnection(String),1
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,THIRD java.lang.Enum<com.microsoft.sqlserver.jdbc.fedauth.FedauthCommon.SqlAuthentication>.toString(),2
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,ASSERT org.junit.jupiter.api.Assertions.fail(String),2
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,THIRD GET java.lang.Throwable.getMessage(),2
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,THIRD java.lang.String.contains(CharSequence),2
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,"ASSERT org.junit.Assert.assertTrue(String, boolean)",2
ErrorMessageTest,testADPasswordUnregisteredUserWithConnectionStringUserName,THIRD GET java.lang.Throwable.getMessage(),2
