testClassName,testMethodName,potentialTargetQualifiedName,AAA
MapConfigTest,invalidInteger,"ASSERT org.junit.jupiter.api.Assertions.assertThrows(Class<ParseException>, Executable)",2
MapConfigTest,invalidInteger,com.netflix.archaius.config.AbstractConfig.getInteger(String),1
