testClassName,testMethodName,potentialTargetQualifiedName,AAA
AbstractConfigTest,testGet,"com.netflix.archaius.config.AbstractConfig.get(Class<String>, String)",1
AbstractConfigTest,testGet,"ASSERT org.junit.jupiter.api.Assertions.assertEquals(Object, Object)",2
