testClassName,testMethodName,potentialTargetQualifiedName,AAA
StringUtilsTest,testCleanSecretkeyFromJsonObjectAtEnd,NEW String,0
StringUtilsTest,testCleanSecretkeyFromJsonObjectAtEnd,NEW String,0
StringUtilsTest,testCleanSecretkeyFromJsonObjectAtEnd,com.cloud.utils.StringUtils.cleanString(String),1
StringUtilsTest,testCleanSecretkeyFromJsonObjectAtEnd,"ASSERT org.junit.Assert.assertEquals(Object, Object)",2
